name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,761,73450377,450,466,1,90.25,1,30,800,service,7,"LINESTRING (-111.9390990 33.4164539, -111.9389134 33.4163953, -111.9388383 33.4165251, -111.9387310 33.4166729, -111.9386559 33.4167490, -111.9384789 33.4168654, -111.9384276 33.4168667)",walk;bike,1,0,,
,762,73450377,466,450,1,90.25,1,30,800,service,7,"LINESTRING (-111.9384276 33.4168667, -111.9384789 33.4168654, -111.9386559 33.4167490, -111.9387310 33.4166729, -111.9388383 33.4165251, -111.9389134 33.4163953, -111.9390990 33.4164539)",walk;bike,1,0,,
,763,73450377,466,426,1,7.29,1,30,800,service,7,"LINESTRING (-111.9384276 33.4168667, -111.9383609 33.4169012)",walk;bike,1,0,,
,764,73450377,426,466,1,7.29,1,30,800,service,7,"LINESTRING (-111.9383609 33.4169012, -111.9384276 33.4168667)",walk;bike,1,0,,
,765,136876986,467,468,1,84.79,1,5,800,footway,9,"LINESTRING (-111.9402370 33.4274522, -111.9411490 33.4274456)",walk,0,0,,
,766,136876987,469,470,1,63.1,1,5,800,footway,9,"LINESTRING (-111.9355468 33.4259131, -111.9361726 33.4261334)",walk,0,0,,
,767,136876987,470,471,1,21.64,1,5,800,footway,9,"LINESTRING (-111.9361726 33.4261334, -111.9363872 33.4262090)",walk,0,0,,
,768,136876989,472,473,1,100.43,1,5,800,footway,9,"LINESTRING (-111.9265174 33.4204989, -111.9272609 33.4211561)",walk,0,0,,
,769,136876990,474,475,1,84.74,1,5,800,footway,9,"LINESTRING (-111.9355153 33.4259946, -111.9363557 33.4262905)",walk,0,0,,
,770,136876991,476,477,1,84.79,1,5,800,footway,9,"LINESTRING (-111.9402464 33.4275590, -111.9411585 33.4275524)",walk,0,0,,
,771,136876992,478,479,1,50.24,1,5,800,footway,9,"LINESTRING (-111.9266039 33.4203962, -111.9269758 33.4207250)",walk,0,0,,
,772,136876992,479,480,1,50.19,1,5,800,footway,9,"LINESTRING (-111.9269758 33.4207250, -111.9273474 33.4210534)",walk,0,0,,
South Forest Mall,773,157628497,481,482,1,10.78,1,5,800,footway,9,"LINESTRING (-111.9366438 33.4211619, -111.9366427 33.4210647)",walk,0,0,,
South Forest Mall,774,157628497,482,483,1,50.96,1,5,800,footway,9,"LINESTRING (-111.9366427 33.4210647, -111.9366373 33.4206051)",walk,0,0,,
South Forest Mall,775,157628497,483,484,1,35.67,1,5,800,footway,9,"LINESTRING (-111.9366373 33.4206051, -111.9366336 33.4202834)",walk,0,0,,
South Forest Mall,776,157628497,484,485,1,16.48,1,5,800,footway,9,"LINESTRING (-111.9366336 33.4202834, -111.9366316 33.4201348)",walk,0,0,,
South Forest Mall,777,157628497,485,486,1,118.33,1,5,800,footway,9,"LINESTRING (-111.9366316 33.4201348, -111.9366249 33.4196359, -111.9366173 33.4190676)",walk,0,0,,
South Forest Mall,778,157628497,486,487,1,32.59,1,5,800,footway,9,"LINESTRING (-111.9366173 33.4190676, -111.9366143 33.4188461, -111.9366213 33.4187739)",walk,0,0,,
South Forest Mall,779,157628497,487,488,1,5.57,1,5,800,footway,9,"LINESTRING (-111.9366213 33.4187739, -111.9366262 33.4187238)",walk,0,0,,
South Forest Mall,780,157628497,488,489,1,12.2,1,5,800,footway,9,"LINESTRING (-111.9366262 33.4187238, -111.9366368 33.4186141)",walk,0,0,,
South Forest Mall,781,157628497,489,269,1,27.06,1,5,800,footway,9,"LINESTRING (-111.9366368 33.4186141, -111.9366603 33.4183708)",walk,0,0,,
South Forest Mall,782,157628497,269,490,1,28.05,1,5,800,footway,9,"LINESTRING (-111.9366603 33.4183708, -111.9366584 33.4181178)",walk,0,0,,
South Forest Mall,783,157628497,490,491,1,43.0,1,5,800,footway,9,"LINESTRING (-111.9366584 33.4181178, -111.9366555 33.4177300)",walk,0,0,,
East Lemon Street,784,157628502,118,492,1,11.81,1,24,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9365009 33.4161980)",walk;bike,1,0,,
East Lemon Street,785,157628502,492,118,1,11.81,1,24,1000,residential,6,"LINESTRING (-111.9365009 33.4161980, -111.9366276 33.4162059)",walk;bike,1,0,,
East Lemon Street,786,157628502,492,493,1,13.55,1,24,1000,residential,6,"LINESTRING (-111.9365009 33.4161980, -111.9363553 33.4161918)",walk;bike,1,0,,
East Lemon Street,787,157628502,493,492,1,13.55,1,24,1000,residential,6,"LINESTRING (-111.9363553 33.4161918, -111.9365009 33.4161980)",walk;bike,1,0,,
East Lemon Street,788,157628502,493,494,1,105.2,1,24,1000,residential,6,"LINESTRING (-111.9363553 33.4161918, -111.9362773 33.4161848, -111.9362350 33.4161823, -111.9359174 33.4160964, -111.9352405 33.4160982)",walk;bike,1,0,,
East Lemon Street,789,157628502,494,493,1,105.2,1,24,1000,residential,6,"LINESTRING (-111.9352405 33.4160982, -111.9359174 33.4160964, -111.9362350 33.4161823, -111.9362773 33.4161848, -111.9363553 33.4161918)",walk;bike,1,0,,
East Lemon Street,790,157628502,494,270,1,18.16,1,24,1000,residential,6,"LINESTRING (-111.9352405 33.4160982, -111.9350452 33.4160987)",walk;bike,1,0,,
East Lemon Street,791,157628502,270,494,1,18.16,1,24,1000,residential,6,"LINESTRING (-111.9350452 33.4160987, -111.9352405 33.4160982)",walk;bike,1,0,,
East Lemon Street,792,157628502,270,495,1,8.56,1,24,1000,residential,6,"LINESTRING (-111.9350452 33.4160987, -111.9349531 33.4160981)",walk;bike,1,0,,
East Lemon Street,793,157628502,495,270,1,8.56,1,24,1000,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9350452 33.4160987)",walk;bike,1,0,,
East Lemon Street,794,157628502,495,496,1,9.92,1,24,1000,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9348464 33.4160975)",walk;bike,1,0,,
East Lemon Street,795,157628502,496,495,1,9.92,1,24,1000,residential,6,"LINESTRING (-111.9348464 33.4160975, -111.9349531 33.4160981)",walk;bike,1,0,,
East Lemon Street,796,157628502,496,497,1,56.4,1,24,1000,residential,6,"LINESTRING (-111.9348464 33.4160975, -111.9342398 33.4160939)",walk;bike,1,0,,
East Lemon Street,797,157628502,497,496,1,56.4,1,24,1000,residential,6,"LINESTRING (-111.9342398 33.4160939, -111.9348464 33.4160975)",walk;bike,1,0,,
East Lemon Street,798,157628502,497,498,1,27.84,1,24,1000,residential,6,"LINESTRING (-111.9342398 33.4160939, -111.9339404 33.4160921)",walk;bike,1,0,,
East Lemon Street,799,157628502,498,497,1,27.84,1,24,1000,residential,6,"LINESTRING (-111.9339404 33.4160921, -111.9342398 33.4160939)",walk;bike,1,0,,
East Lemon Street,800,157628502,498,499,1,46.39,1,24,1000,residential,6,"LINESTRING (-111.9339404 33.4160921, -111.9334415 33.4160891)",walk;bike,1,0,,
East Lemon Street,801,157628502,499,498,1,46.39,1,24,1000,residential,6,"LINESTRING (-111.9334415 33.4160891, -111.9339404 33.4160921)",walk;bike,1,0,,
East Lemon Street,802,157628502,499,500,1,5.7,1,24,1000,residential,6,"LINESTRING (-111.9334415 33.4160891, -111.9333802 33.4160887)",walk;bike,1,0,,
East Lemon Street,803,157628502,500,499,1,5.7,1,24,1000,residential,6,"LINESTRING (-111.9333802 33.4160887, -111.9334415 33.4160891)",walk;bike,1,0,,
East Lemon Street,804,157628502,500,288,1,9.5,1,24,1000,residential,6,"LINESTRING (-111.9333802 33.4160887, -111.9332780 33.4160881)",walk;bike,1,0,,
East Lemon Street,805,157628502,288,500,1,9.5,1,24,1000,residential,6,"LINESTRING (-111.9332780 33.4160881, -111.9333802 33.4160887)",walk;bike,1,0,,
East Tyler Mall,806,157628517,484,501,1,83.07,1,5,800,footway,9,"LINESTRING (-111.9366336 33.4202834, -111.9357401 33.4202904)",walk,0,0,,
East Tyler Mall,807,157628517,501,283,1,61.56,1,5,800,footway,9,"LINESTRING (-111.9357401 33.4202904, -111.9350780 33.4202956)",walk,0,0,,
East Tyler Mall,808,157628517,283,502,1,20.4,1,5,800,footway,9,"LINESTRING (-111.9350780 33.4202956, -111.9348587 33.4202894)",walk,0,0,,
East Tyler Mall,809,157628517,502,503,1,6.35,1,5,800,footway,9,"LINESTRING (-111.9348587 33.4202894, -111.9347904 33.4202875)",walk,0,0,,
East Tyler Mall,810,157628517,503,504,1,36.25,1,5,800,footway,9,"LINESTRING (-111.9347904 33.4202875, -111.9344007 33.4202766)",walk,0,0,,
East Tyler Mall,811,157628517,504,505,1,10.44,1,5,800,footway,9,"LINESTRING (-111.9344007 33.4202766, -111.9342885 33.4202734)",walk,0,0,,
East Tyler Mall,812,157628517,505,260,1,12.33,1,5,800,footway,9,"LINESTRING (-111.9342885 33.4202734, -111.9341559 33.4202697)",walk,0,0,,
East Tyler Mall,813,157628517,260,506,1,43.5,1,5,800,footway,9,"LINESTRING (-111.9341559 33.4202697, -111.9336880 33.4202728)",walk,0,0,,
East Tyler Mall,814,157628517,506,507,1,20.81,1,5,800,footway,9,"LINESTRING (-111.9336880 33.4202728, -111.9334642 33.4202742)",walk,0,0,,
East Tyler Mall,815,157628517,507,508,1,42.49,1,5,800,footway,9,"LINESTRING (-111.9334642 33.4202742, -111.9330072 33.4202772)",walk,0,0,,
East Tyler Mall,816,157628517,508,223,1,26.38,1,5,800,footway,9,"LINESTRING (-111.9330072 33.4202772, -111.9328209 33.4202784, -111.9327235 33.4202791)",walk,0,0,,
East Tyler Mall,817,157628517,223,509,1,36.75,1,5,800,footway,9,"LINESTRING (-111.9327235 33.4202791, -111.9323282 33.4202813)",walk,0,0,,
East Tyler Mall,818,157628517,509,510,1,30.9,1,5,800,footway,9,"LINESTRING (-111.9323282 33.4202813, -111.9319958 33.4202831)",walk,0,0,,
East Tyler Mall,819,157628517,510,511,1,4.64,1,5,800,footway,9,"LINESTRING (-111.9319958 33.4202831, -111.9319459 33.4202834)",walk,0,0,,
East Tyler Mall,820,157628517,511,512,1,23.15,1,5,800,footway,9,"LINESTRING (-111.9319459 33.4202834, -111.9316969 33.4202848)",walk,0,0,,
East Tyler Mall,821,157628517,512,513,1,4.74,1,5,800,footway,9,"LINESTRING (-111.9316969 33.4202848, -111.9316459 33.4202851)",walk,0,0,,
East Tyler Mall,822,157628517,513,514,1,6.25,1,5,800,footway,9,"LINESTRING (-111.9316459 33.4202851, -111.9315787 33.4202855)",walk,0,0,,
East Tyler Mall,823,157628517,514,515,1,30.4,1,5,800,footway,9,"LINESTRING (-111.9315787 33.4202855, -111.9312517 33.4202873)",walk,0,0,,
East Tyler Mall,824,157628517,515,516,1,11.87,1,5,800,footway,9,"LINESTRING (-111.9312517 33.4202873, -111.9311240 33.4202880)",walk,0,0,,
East Tyler Mall,825,157628517,516,517,1,2.89,1,5,800,footway,9,"LINESTRING (-111.9311240 33.4202880, -111.9310929 33.4202882)",walk,0,0,,
East Tyler Mall,826,157628517,517,518,1,32.88,1,5,800,footway,9,"LINESTRING (-111.9310929 33.4202882, -111.9307393 33.4202902)",walk,0,0,,
East Tyler Mall,827,157628517,518,519,1,24.71,1,5,800,footway,9,"LINESTRING (-111.9307393 33.4202902, -111.9304735 33.4202933)",walk,0,0,,
East Tyler Mall,828,157628517,519,251,1,30.38,1,5,800,footway,9,"LINESTRING (-111.9304735 33.4202933, -111.9301467 33.4202935)",walk,0,0,,
East Tyler Mall,829,157628517,251,520,1,4.81,1,5,800,footway,9,"LINESTRING (-111.9301467 33.4202935, -111.9300950 33.4202946)",walk,0,0,,
East Tyler Mall,830,157628517,520,521,1,17.46,1,5,800,footway,9,"LINESTRING (-111.9300950 33.4202946, -111.9299073 33.4202985)",walk,0,0,,
East Tyler Mall,831,157628517,521,522,1,81.78,1,5,800,footway,9,"LINESTRING (-111.9299073 33.4202985, -111.9295029 33.4203069, -111.9290891 33.4203134, -111.9290324 33.4203327)",walk,0,0,,
East Tyler Mall,832,157628517,522,523,1,9.82,1,5,800,footway,9,"LINESTRING (-111.9290324 33.4203327, -111.9290167 33.4203380, -111.9289287 33.4203474)",walk,0,0,,
,833,157628525,524,525,1,19.87,1,5,800,footway,9,"LINESTRING (-111.9417529 33.4226436, -111.9417502 33.4224644)",walk,0,0,,
,834,157628526,435,445,1,21.85,1,30,800,service,7,"LINESTRING (-111.9392212 33.4165290, -111.9393745 33.4163796)",walk;bike,1,0,,
,835,157628526,445,435,1,21.85,1,30,800,service,7,"LINESTRING (-111.9393745 33.4163796, -111.9392212 33.4165290)",walk;bike,1,0,,
,836,157628527,466,465,1,5.66,1,5,800,footway,9,"LINESTRING (-111.9384276 33.4168667, -111.9384528 33.4169132)",walk,0,0,,
East Lemon Street,837,157628528,167,526,1,29.39,1,30,800,service,7,"LINESTRING (-111.9370673 33.4162376, -111.9373754 33.4161784)",walk;bike,1,0,,
East Lemon Street,838,157628528,526,167,1,29.39,1,30,800,service,7,"LINESTRING (-111.9373754 33.4161784, -111.9370673 33.4162376)",walk;bike,1,0,,
,839,157628529,527,446,1,29.78,1,30,800,service,7,"LINESTRING (-111.9386289 33.4162143, -111.9388752 33.4160426)",walk;bike,1,0,,
,840,157628529,446,527,1,29.78,1,30,800,service,7,"LINESTRING (-111.9388752 33.4160426, -111.9386289 33.4162143)",walk;bike,1,0,,
,841,157628530,462,528,1,6.64,1,5,800,footway,9,"LINESTRING (-111.9372316 33.4158976, -111.9372988 33.4159180)",walk,0,0,,
,842,157628531,529,447,1,26.45,1,30,800,service,7,"LINESTRING (-111.9381200 33.4157482, -111.9382634 33.4155422)",walk;bike,1,0,,
,843,157628531,447,529,1,26.45,1,30,800,service,7,"LINESTRING (-111.9382634 33.4155422, -111.9381200 33.4157482)",walk;bike,1,0,,
,844,157628533,530,531,1,27.57,1,30,800,service,7,"LINESTRING (-111.9377992 33.4168500, -111.9376919 33.4168232, -111.9375256 33.4167560)",walk;bike,1,0,,
,845,157628533,531,530,1,27.57,1,30,800,service,7,"LINESTRING (-111.9375256 33.4167560, -111.9376919 33.4168232, -111.9377992 33.4168500)",walk;bike,1,0,,
,846,157628533,531,532,1,13.03,1,30,800,service,7,"LINESTRING (-111.9375256 33.4167560, -111.9374290 33.4166709)",walk;bike,1,0,,
,847,157628533,532,531,1,13.03,1,30,800,service,7,"LINESTRING (-111.9374290 33.4166709, -111.9375256 33.4167560)",walk;bike,1,0,,
,848,157628533,532,533,1,40.71,1,30,800,service,7,"LINESTRING (-111.9374290 33.4166709, -111.9373539 33.4165545, -111.9373056 33.4163799, -111.9373124 33.4163246)",walk;bike,1,0,,
,849,157628533,533,532,1,40.71,1,30,800,service,7,"LINESTRING (-111.9373124 33.4163246, -111.9373056 33.4163799, -111.9373539 33.4165545, -111.9374290 33.4166709)",walk;bike,1,0,,
,850,157628533,533,526,1,17.24,1,30,800,service,7,"LINESTRING (-111.9373124 33.4163246, -111.9373214 33.4163017, -111.9373754 33.4161784)",walk;bike,1,0,,
,851,157628533,526,533,1,17.24,1,30,800,service,7,"LINESTRING (-111.9373754 33.4161784, -111.9373214 33.4163017, -111.9373124 33.4163246)",walk;bike,1,0,,
,852,157628533,526,529,1,89.06,1,30,800,service,7,"LINESTRING (-111.9373754 33.4161784, -111.9374398 33.4160709, -111.9374988 33.4159903, -111.9376758 33.4158694, -111.9379333 33.4157664, -111.9380783 33.4157549, -111.9381200 33.4157482)",walk;bike,1,0,,
,853,157628533,529,526,1,89.06,1,30,800,service,7,"LINESTRING (-111.9381200 33.4157482, -111.9380783 33.4157549, -111.9379333 33.4157664, -111.9376758 33.4158694, -111.9374988 33.4159903, -111.9374398 33.4160709, -111.9373754 33.4161784)",walk;bike,1,0,,
,854,157628533,529,527,1,77.7,1,30,800,service,7,"LINESTRING (-111.9381200 33.4157482, -111.9381586 33.4157485, -111.9384429 33.4158605, -111.9386038 33.4160172, -111.9386271 33.4161922, -111.9386289 33.4162143)",walk;bike,1,0,,
,855,157628533,527,529,1,77.7,1,30,800,service,7,"LINESTRING (-111.9386289 33.4162143, -111.9386271 33.4161922, -111.9386038 33.4160172, -111.9384429 33.4158605, -111.9381586 33.4157485, -111.9381200 33.4157482)",walk;bike,1,0,,
,856,157628533,527,534,1,87.9,1,30,800,service,7,"LINESTRING (-111.9386289 33.4162143, -111.9386414 33.4162993, -111.9385770 33.4164515, -111.9385180 33.4165276, -111.9383195 33.4166396, -111.9381854 33.4167381, -111.9380781 33.4167918)",walk;bike,1,0,,
,857,157628533,534,527,1,87.9,1,30,800,service,7,"LINESTRING (-111.9380781 33.4167918, -111.9381854 33.4167381, -111.9383195 33.4166396, -111.9385180 33.4165276, -111.9385770 33.4164515, -111.9386414 33.4162993, -111.9386289 33.4162143)",walk;bike,1,0,,
,858,157628533,534,535,1,13.35,1,30,800,service,7,"LINESTRING (-111.9380781 33.4167918, -111.9379391 33.4168220)",walk;bike,1,0,,
,859,157628533,535,534,1,13.35,1,30,800,service,7,"LINESTRING (-111.9379391 33.4168220, -111.9380781 33.4167918)",walk;bike,1,0,,
,860,157628533,535,530,1,13.37,1,30,800,service,7,"LINESTRING (-111.9379391 33.4168220, -111.9377992 33.4168500)",walk;bike,1,0,,
,861,157628533,530,535,1,13.37,1,30,800,service,7,"LINESTRING (-111.9377992 33.4168500, -111.9379391 33.4168220)",walk;bike,1,0,,
,862,157628535,536,537,1,52.38,1,5,800,footway,9,"LINESTRING (-111.9428053 33.4232115, -111.9423501 33.4232965, -111.9422542 33.4233091)",walk,0,0,,
,863,157628536,448,538,1,25.07,1,30,800,service,7,"LINESTRING (-111.9378477 33.4151181, -111.9377352 33.4152165, -111.9376674 33.4152860)",walk;bike,1,0,,
,864,157628536,538,448,1,25.07,1,30,800,service,7,"LINESTRING (-111.9376674 33.4152860, -111.9377352 33.4152165, -111.9378477 33.4151181)",walk;bike,1,0,,
,865,157628537,535,539,1,32.62,1,30,800,service,7,"LINESTRING (-111.9379391 33.4168220, -111.9380869 33.4170888)",walk;bike,1,0,,
,866,157628537,539,535,1,32.62,1,30,800,service,7,"LINESTRING (-111.9380869 33.4170888, -111.9379391 33.4168220)",walk;bike,1,0,,
,867,157628537,539,427,1,25.5,1,30,800,service,7,"LINESTRING (-111.9380869 33.4170888, -111.9383609 33.4170983)",walk;bike,1,0,,
,868,157628537,427,539,1,25.5,1,30,800,service,7,"LINESTRING (-111.9383609 33.4170983, -111.9380869 33.4170888)",walk;bike,1,0,,
,869,157628539,540,541,1,9.73,1,5,800,footway,9,"LINESTRING (-111.9367627 33.4174821, -111.9367868 33.4174330, -111.9367709 33.4174010)",walk,0,0,,
,870,157628539,541,531,1,100.22,1,5,800,footway,9,"LINESTRING (-111.9367709 33.4174010, -111.9374475 33.4168131, -111.9375256 33.4167560)",walk,0,0,,
,871,157628540,532,542,1,91.42,1,5,800,footway,9,"LINESTRING (-111.9374290 33.4166709, -111.9373695 33.4167290, -111.9367477 33.4172653)",walk,0,0,,
,872,157628540,542,543,1,13.57,1,5,800,footway,9,"LINESTRING (-111.9367477 33.4172653, -111.9367280 33.4173054, -111.9367263 33.4173844)",walk,0,0,,
,873,157628540,543,115,1,6.82,1,5,800,footway,9,"LINESTRING (-111.9367263 33.4173844, -111.9366529 33.4173851)",walk,0,0,,
,874,157628541,534,539,1,32.94,1,30,800,service,7,"LINESTRING (-111.9380781 33.4167918, -111.9380869 33.4170888)",walk;bike,1,0,,
,875,157628541,539,534,1,32.94,1,30,800,service,7,"LINESTRING (-111.9380869 33.4170888, -111.9380781 33.4167918)",walk;bike,1,0,,
,876,157628541,539,544,1,33.92,1,30,800,service,7,"LINESTRING (-111.9380869 33.4170888, -111.9381267 33.4173929)",walk;bike,1,0,,
,877,157628541,544,539,1,33.92,1,30,800,service,7,"LINESTRING (-111.9381267 33.4173929, -111.9380869 33.4170888)",walk;bike,1,0,,
,878,157628541,544,545,1,8.31,1,30,800,service,7,"LINESTRING (-111.9381267 33.4173929, -111.9381365 33.4174674)",walk;bike,1,0,,
,879,157628541,545,544,1,8.31,1,30,800,service,7,"LINESTRING (-111.9381365 33.4174674, -111.9381267 33.4173929)",walk;bike,1,0,,
,880,157628541,545,439,1,18.67,1,30,800,service,7,"LINESTRING (-111.9381365 33.4174674, -111.9381395 33.4176358)",walk;bike,1,0,,
,881,157628541,439,545,1,18.67,1,30,800,service,7,"LINESTRING (-111.9381395 33.4176358, -111.9381365 33.4174674)",walk;bike,1,0,,
,882,157628542,546,461,1,30.62,1,5,800,footway,9,"LINESTRING (-111.9372662 33.4159434, -111.9371516 33.4159234, -111.9371549 33.4159102, -111.9372236 33.4159221, -111.9372265 33.4159106, -111.9371398 33.4158955, -111.9371446 33.4158762)",walk,0,0,,
,883,186170659,547,548,1,5.5,1,30,800,service,7,"LINESTRING (-111.9364214 33.4257947, -111.9364791 33.4257839)",walk;bike,1,0,,
,884,186170659,548,547,1,5.5,1,30,800,service,7,"LINESTRING (-111.9364791 33.4257839, -111.9364214 33.4257947)",walk;bike,1,0,,
,885,186170659,548,549,1,28.71,1,30,800,service,7,"LINESTRING (-111.9364791 33.4257839, -111.9365749 33.4257638, -111.9366289 33.4257176, -111.9366558 33.4256594, -111.9366646 33.4256109)",walk;bike,1,0,,
,886,186170659,549,548,1,28.71,1,30,800,service,7,"LINESTRING (-111.9366646 33.4256109, -111.9366558 33.4256594, -111.9366289 33.4257176, -111.9365749 33.4257638, -111.9364791 33.4257839)",walk;bike,1,0,,
,887,186170659,549,86,1,12.42,1,30,800,service,7,"LINESTRING (-111.9366646 33.4256109, -111.9366682 33.4255912, -111.9366724 33.4254992)",walk;bike,1,0,,
