agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
16046,37,31,0,N/A,N/A,N/A,N/A,N/A,4738.882857142858,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2361661 12.9852259, 80.2361443 12.9866075, 80.2362718 12.9866208, 80.2372461 12.9866584, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2418766 12.9908631, 80.2419595 12.9911179, 80.242886 12.9915152, 80.2433096 12.99151, 80.2435413 12.9915072, 80.2435938 12.9919382, 80.244146 12.9919346, 80.2450553 12.9919288, 80.2452992 12.9919272, 80.247079 12.9919171, 80.2471004 12.9917756, 80.2471351 12.99132, 80.2483367 12.9911778, 80.248408 12.9904832, 80.2455227 12.9902105)"
16048,37,31,0,N/A,N/A,N/A,N/A,N/A,5049.162857142856,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2361661 12.9852259, 80.2361443 12.9866075, 80.2362718 12.9866208, 80.2372461 12.9866584, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2418766 12.9908631, 80.2419595 12.9911179, 80.242886 12.9915152, 80.2433096 12.99151, 80.2435413 12.9915072, 80.2435938 12.9919382, 80.244146 12.9919346, 80.2450553 12.9919288, 80.2452992 12.9919272, 80.247079 12.9919171, 80.2471004 12.9917756, 80.2471351 12.99132, 80.2472921 12.9913378, 80.247317 12.9913229, 80.2474866 12.9914372, 80.2476293 12.9914348, 80.2476723 12.9915315, 80.2477829 12.9915474, 80.2478545 12.9914532, 80.2477893 12.9913449)"
15824,37,8,0,N/A,N/A,N/A,N/A,N/A,6283.510000000001,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2371675 12.9852566, 80.2361661 12.9852259, 80.2361443 12.9866075, 80.2362718 12.9866208, 80.2372461 12.9866584, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2497045 12.9943433, 80.2495697 12.9948645, 80.2473018 13.004825, 80.2472788 13.0066472, 80.2472834 13.0067745, 80.2474589 13.0067073, 80.2476214 13.0067745, 80.2477253 13.0067588, 80.248075 13.0067609, 80.2483802 13.0067672, 80.248907 13.0068017, 80.2516623 13.006728, 80.2529249 13.0066058, 80.2543639 13.0066185, 80.2544111 13.0067349, 80.25443 13.0072077, 80.2544463 13.007617)"
21020,45,30,0,N/A,N/A,N/A,N/A,N/A,1813.5521428571428,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2389299 12.9842503, 80.2389309 12.9842461, 80.2402229 12.9848101, 80.2406319 12.9854059, 80.2409888 12.9857743, 80.2410705 12.9859894, 80.2411166 12.9862239, 80.2407551 12.9865969, 80.2406712 12.9866076, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2420539 12.9899797)"
16061,37,31,0,N/A,N/A,N/A,N/A,N/A,4340.327499999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2390003 12.9857855, 80.2383377 12.9857644, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2502551 12.9919208, 80.2505353 12.990547, 80.2488134 12.9903987)"
16237,37,44,0,N/A,N/A,N/A,N/A,N/A,1435.1,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2390003 12.9857855, 80.2383377 12.9857644, 80.2379734 12.9866588, 80.2372461 12.9866584, 80.2362718 12.9866208, 80.2361443 12.9866075, 80.2357989 12.9866029, 80.2353765 12.9865366, 80.2350509 12.9864193, 80.2347762 12.9862772, 80.2345836 12.9859848, 80.2344738 12.984897)"
15856,37,14,0,N/A,N/A,N/A,N/A,N/A,4859.320000000001,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2383377 12.9857644, 80.2379734 12.9866588, 80.2372461 12.9866584, 80.2372478 12.9875055, 80.2372387 12.9878581, 80.2372445 12.9881084, 80.2372633 12.9890282, 80.2372718 12.9894438, 80.2359518 12.9896253, 80.2352148 12.9897078, 80.2345328 12.9904663, 80.2341598 12.9904651, 80.2341667 12.990523, 80.234347 12.9905452, 80.2340815 12.9913182, 80.2344358 12.9916136, 80.2345264 12.9919525, 80.2356868 12.9930049, 80.235777 12.993152, 80.2361529 12.9938499, 80.2364572 12.9941051, 80.2369254 12.9944761, 80.2371771 12.9950002, 80.2377008 12.9958165, 80.2381484 12.9961294, 80.2382583 12.996223, 80.2390562 12.9968711, 80.2401012 12.9974129, 80.2399762 12.9975983, 80.2397609 12.9979571, 80.2396199 12.9982271, 80.2401628 13.0000672, 80.240246 13.000462, 80.2402968 13.0008184)"
16054,37,31,0,N/A,N/A,N/A,N/A,N/A,4212.694999999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2383377 12.9857644, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2511294 12.9877661, 80.2510147 12.987801, 80.2507631 12.9888652, 80.2508409 12.9890366, 80.250677 12.989849, 80.2506257 12.9900473, 80.2496633 12.9900737, 80.2492891 12.9900764, 80.2491483 12.9900725, 80.2490236 12.9900672, 80.2488613 12.990062, 80.2487285 12.9900568, 80.2485847 12.9900613)"
16062,37,31,0,N/A,N/A,N/A,N/A,N/A,3640.6228571428564,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2383377 12.9857644, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2416989 12.9919033, 80.2419187 12.991879, 80.2423139 12.9923205, 80.2424751 12.9930591, 80.2425741 12.9934968, 80.2426692 12.9939328, 80.2427634 12.9943421, 80.2429093 12.9949917, 80.2430103 12.9954314, 80.243206 12.9953718, 80.2438239 12.995187, 80.2455592 12.9948537, 80.246013 12.994833, 80.2466083 12.99482)"
15316,36,26,0,N/A,N/A,N/A,N/A,N/A,3575.4957142857143,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2345836 12.9859848, 80.2344008 12.9861767, 80.2333754 12.9861703, 80.2333071 12.9867414, 80.2333072 12.9871773, 80.233301 12.9873055, 80.2332816 12.987477, 80.2321552 12.9875628, 80.231772 12.9876744, 80.2313607 12.9878444, 80.230097 12.9882931, 80.2284209 12.9889605, 80.2276133 12.9902102, 80.2273303 12.9901615, 80.2261963 12.9901153, 80.2250158 12.9897009, 80.2233061 12.9887255, 80.2233006 12.9886631, 80.2232463 12.9879765, 80.2231321 12.9879031, 80.2230558 12.9878444, 80.2223986 12.9886651, 80.2214745 12.9894189, 80.2213262 12.9895414, 80.221484 12.9897758, 80.2217093 12.990113)"
20382,44,23,0,N/A,N/A,N/A,N/A,N/A,6687.982857142858,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2340112 12.983935, 80.2340848 12.9841851, 80.2342368 12.9848814, 80.2344738 12.984897, 80.2345836 12.9859848, 80.2347762 12.9862772, 80.2350509 12.9864193, 80.2353765 12.9865366, 80.2357989 12.9866029, 80.2361443 12.9866075, 80.2362718 12.9866208, 80.2372461 12.9866584, 80.2379734 12.9866588, 80.2382944 12.9866685, 80.2387016 12.9866807, 80.2393762 12.9866723, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2416989 12.9919033, 80.2419187 12.991879, 80.2423139 12.9923205, 80.2424751 12.9930591, 80.2425741 12.9934968, 80.2426692 12.9939328, 80.2427634 12.9943421, 80.2429093 12.9949917, 80.2430103 12.9954314, 80.243206 12.9953718, 80.2432237 12.9960587, 80.2432178 12.9963148, 80.2431908 12.9964873, 80.2433242 12.9980871, 80.2435724 13.0011509, 80.2455112 13.0011629, 80.2474049 13.0011732, 80.2474066 13.000875, 80.2472856 13.0006738, 80.2473109 13.0006422, 80.2460592 12.9995139)"
15844,37,13,0,N/A,N/A,N/A,N/A,N/A,6285.878857142856,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380234 12.9874584, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2416989 12.9919033, 80.2419187 12.991879, 80.2423139 12.9923205, 80.2424751 12.9930591, 80.2425741 12.9934968, 80.2426692 12.9939328, 80.2427634 12.9943421, 80.2429093 12.9949917, 80.2430103 12.9954314, 80.243206 12.9953718, 80.2432237 12.9960587, 80.2432178 12.9963148, 80.2431908 12.9964873, 80.2433242 12.9980871, 80.243257 12.9980871, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2413367 13.0060949, 80.2413411 13.0064339, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2402074 13.0067417, 80.2399135 13.0068, 80.2396681 13.0068425, 80.2395044 13.0060702, 80.2390099 13.0044248)"
16113,37,35,0,N/A,N/A,N/A,N/A,N/A,4455.44,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380234 12.9874584, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2410705 12.9859894, 80.2409888 12.9857743, 80.2406319 12.9854059, 80.2402229 12.9848101, 80.2389309 12.9842461, 80.2383974 12.9840892, 80.2375272 12.9838528, 80.237534 12.9836275, 80.2375253 12.9833858, 80.2375285 12.9832105, 80.2373522 12.9831717, 80.2368488 12.9830943, 80.2367755 12.9829055, 80.2367158 12.9827928, 80.2364769 12.9826823, 80.2362944 12.9825836, 80.2360563 12.9824808, 80.2357877 12.9824934, 80.2355543 12.9825327, 80.234663 12.9827559, 80.234351 12.9828361, 80.2326189 12.9830957, 80.2325649 12.9830682, 80.2324572 12.9831041, 80.2322825 12.9831677, 80.2313832 12.9834708, 80.231374 12.9834894, 80.2313487 12.9835405, 80.2308021 12.9838348, 80.2308594 12.9846481, 80.2309875 12.9849696, 80.2310122 12.985182, 80.2308471 12.9855409, 80.2306584 12.9856042, 80.2303928 12.9856589, 80.2299023 12.9857031, 80.2298455 12.9857119, 80.2296926 12.9857334, 80.2288598 12.9857723, 80.2286772 12.9857897, 80.2281449 12.9858832, 80.227654 12.9860201, 80.2272467 12.9860959, 80.2271126 12.9861207)"
16208,37,42,0,N/A,N/A,N/A,N/A,N/A,5059.190714285716,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380234 12.9874584, 80.2372478 12.9875055, 80.2372387 12.9878581, 80.2359611 12.9877501, 80.2349714 12.9876664, 80.2344587 12.9878778, 80.2336199 12.9881997, 80.2336543 12.9884924, 80.2331604 12.9889387, 80.2332567 12.9892555, 80.2330433 12.9894579, 80.2330954 12.9896576, 80.2328626 12.9896576, 80.232768 12.9905766, 80.2324642 12.9908173, 80.2320974 12.990766, 80.2320698 12.9909948, 80.23192 12.9909738, 80.2312292 12.990898, 80.2301902 12.9908171, 80.2301374 12.9908177, 80.2299694 12.9908197, 80.2296392 12.9907352, 80.2290229 12.9905675, 80.2276133 12.9902102, 80.2273303 12.9901615, 80.2261963 12.9901153, 80.2250158 12.9897009, 80.2233061 12.9887255, 80.2233006 12.9886631, 80.2232463 12.9879765, 80.2231321 12.9879031, 80.2230558 12.9878444, 80.2230567 12.9870692, 80.2229732 12.9861768, 80.2229796 12.9859715, 80.2233142 12.9854614, 80.2232491 12.9850804, 80.2226639 12.9840511, 80.2221099 12.9831615, 80.2218989 12.9827629, 80.2218538 12.9825674, 80.2222234 12.9825239, 80.2229787 12.9825341, 80.223015 12.9820556, 80.2230327 12.9818215, 80.2230493 12.981563, 80.2230605 12.9813206, 80.2230716 12.9810814)"
16289,37,47,0,N/A,N/A,N/A,N/A,N/A,3619.0642857142857,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380234 12.9874584, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2467464 12.9859735, 80.2467625 12.9853014, 80.2467594 12.9851479, 80.2467436 12.9843462, 80.2466357 12.9843449)"
15910,37,20,0,N/A,N/A,N/A,N/A,N/A,2657.7400000000002,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380137 12.9881297, 80.2372445 12.9881084, 80.2372633 12.9890282, 80.2372718 12.9894438, 80.2359518 12.9896253, 80.2352148 12.9897078, 80.2351661 12.9897121, 80.2340815 12.9898082, 80.2340123 12.9898204, 80.2335523 12.9899959, 80.233291 12.9901396, 80.2334146 12.9904789, 80.2335675 12.9909737, 80.2336954 12.9913812, 80.2335246 12.9914556, 80.2335649 12.9915353, 80.2337188 12.9916538, 80.2338779 12.9930616, 80.2340722 12.9934388, 80.2345895 12.9940429, 80.2348887 12.9944998, 80.2350388 12.9948278, 80.2346133 12.9952587)"
16120,37,36,0,N/A,N/A,N/A,N/A,N/A,1031.6799999999998,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380137 12.9881297, 80.2372445 12.9881084, 80.2372387 12.9878581, 80.2359611 12.9877501, 80.2349714 12.9876664, 80.2344587 12.9878778, 80.2336199 12.9881997)"
16158,37,39,0,N/A,N/A,N/A,N/A,N/A,3051.7885714285717,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380137 12.9881297, 80.2380234 12.9874584, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2500662 12.9867349, 80.2500722 12.9869069, 80.2500688 12.9875911)"
16176,37,40,0,N/A,N/A,N/A,N/A,N/A,3250.075,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2380137 12.9881297, 80.2380234 12.9874584, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2511294 12.9877661)"
15842,37,13,0,N/A,N/A,N/A,N/A,N/A,4420.84,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.238707 12.9882413, 80.2380137 12.9881297, 80.2372445 12.9881084, 80.2372633 12.9890282, 80.2372718 12.9894438, 80.2359518 12.9896253, 80.2352148 12.9897078, 80.2345328 12.9904663, 80.2341598 12.9904651, 80.2341667 12.990523, 80.234347 12.9905452, 80.2340815 12.9913182, 80.2344358 12.9916136, 80.2345264 12.9919525, 80.2356868 12.9930049, 80.235777 12.993152, 80.2361529 12.9938499, 80.2364572 12.9941051, 80.2369254 12.9944761, 80.2371771 12.9950002, 80.2377008 12.9958165, 80.2381484 12.9961294, 80.2382583 12.996223, 80.2390562 12.9968711, 80.2391389 12.997871, 80.238956 12.998021, 80.2392581 12.9988085, 80.2395489 13.0003544, 80.239584 13.0005428, 80.2396694 13.0010411)"
16073,37,32,0,N/A,N/A,N/A,N/A,N/A,4524.862499999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.238707 12.9882413, 80.238712 12.9876131, 80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2497045 12.9943433, 80.2497973 12.9943661, 80.2499077 12.9943856, 80.2504498 12.9945188, 80.2506783 12.9945742, 80.2509173 12.9946355, 80.2512697 12.9947235, 80.252037 12.9949151, 80.2523992 12.9950055, 80.2525811 12.994323, 80.2531706 12.9943293, 80.2543583 12.9943185)"
15751,37,1,0,N/A,N/A,N/A,N/A,N/A,9674.333857142858,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2411382 12.9885959, 80.2415662 12.9898604, 80.2415984 12.9901392, 80.2416535 12.9901356, 80.2417047 12.9908631, 80.2416989 12.9919033, 80.2419187 12.991879, 80.2423139 12.9923205, 80.2424751 12.9930591, 80.2425741 12.9934968, 80.2426692 12.9939328, 80.2427634 12.9943421, 80.2429093 12.9949917, 80.2430103 12.9954314, 80.243206 12.9953718, 80.2432237 12.9960587, 80.2432178 12.9963148, 80.2431908 12.9964873, 80.2433242 12.9980871, 80.243257 12.9980871, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2413367 13.0060949, 80.2413411 13.0064339, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2402074 13.0067417, 80.2399135 13.0068, 80.2396681 13.0068425, 80.2392464 13.0069289, 80.2375811 13.0072701, 80.2368208 13.0074334, 80.2363772 13.0075114, 80.2357205 13.0076438, 80.2283395 13.0091482, 80.2282417 13.0091714, 80.2284043 13.0088312, 80.2274406 13.007109, 80.2269394 13.0063917, 80.2250597 13.006559, 80.2236702 13.006513, 80.2204815 13.0052516, 80.2203519 13.005205, 80.2207073 13.0066872, 80.2186887 13.0070052, 80.2183869 13.0077143, 80.2184796 13.0077484, 80.2192943 13.0078892)"
16055,37,31,0,N/A,N/A,N/A,N/A,N/A,3699.974999999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2392018 12.9876078, 80.239449 12.9875882, 80.239436 12.987059, 80.2407158 12.9870407, 80.2406712 12.9866076, 80.2407551 12.9865969, 80.2411166 12.9862239, 80.2415513 12.9863012, 80.2417671 12.9863001, 80.2420404 12.986303, 80.2423092 12.9863046, 80.2427729 12.986298, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2498899 12.9862867, 80.250046 12.986286, 80.2513053 12.9862802, 80.251756 12.9863676, 80.2516402 12.9866501, 80.2513935 12.9878632, 80.2511294 12.9877661, 80.2510147 12.987801, 80.2507631 12.9888652, 80.2508409 12.9890366, 80.250677 12.989849, 80.2506257 12.9900473, 80.2496633 12.9900737, 80.2492891 12.9900764)"
10582,28,5,0,N/A,N/A,N/A,N/A,N/A,6371.585285714284,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2312775 12.9928066, 80.2315604 12.9921294, 80.2324414 12.9937691, 80.2332972 12.9935973, 80.2334529 12.9938187, 80.2334573 12.9940954, 80.2336029 12.9946737, 80.2336652 12.9947992, 80.2338868 12.9950001, 80.2346133 12.9952587, 80.2349714 12.9955792, 80.2355025 12.9960098, 80.2357154 12.9961728, 80.2358518 12.9962873, 80.2361341 12.9965265, 80.2364566 12.9967562, 80.2373086 12.9973735, 80.2375665 12.9976485, 80.2377285 12.9978603, 80.238148 12.9983462, 80.2384308 12.9986506, 80.2381183 12.9991311, 80.2379388 12.9994873, 80.2382721 13.0003477, 80.2391436 13.00245, 80.2393207 13.0028997, 80.2394581 13.0032674, 80.2405253 13.0035653, 80.2409408 13.0037233, 80.2415448 13.003953, 80.2417213 13.0040416, 80.2418659 13.0043549, 80.2418528 13.0053015, 80.2413367 13.0060949, 80.2413411 13.0064339, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2402074 13.0067417, 80.2399135 13.0068, 80.2396681 13.0068425, 80.2392464 13.0069289, 80.2375811 13.0072701, 80.2368208 13.0074334, 80.2363772 13.0075114, 80.2357205 13.0076438, 80.2283395 13.0091482, 80.2286092 13.0091943, 80.2290373 13.0090938, 80.2302027 13.0088616, 80.231111 13.0086807, 80.2327932 13.0083611, 80.2348091 13.0079679, 80.2350883 13.0079133, 80.2374709 13.0074523)"
11172,28,42,0,N/A,N/A,N/A,N/A,N/A,3418.9757142857143,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2312775 12.9928066, 80.230001 12.9925541, 80.2300032 12.9924632, 80.2299748 12.9921799, 80.2300516 12.9921307, 80.2299636 12.9915814, 80.2299622 12.9909279, 80.2299694 12.9908197, 80.2296392 12.9907352, 80.2290229 12.9905675, 80.2276133 12.9902102, 80.2273303 12.9901615, 80.2261963 12.9901153, 80.2250158 12.9897009, 80.2233061 12.9887255, 80.2233006 12.9886631, 80.2232463 12.9879765, 80.2231321 12.9879031, 80.2230558 12.9878444, 80.2230567 12.9870692, 80.2229732 12.9861768, 80.2229796 12.9859715, 80.2233142 12.9854614, 80.2232491 12.9850804, 80.223656 12.9848043, 80.2237835 12.9848023, 80.2242405 12.9847953, 80.2242615 12.9838423, 80.2242769 12.9832438, 80.2236363 12.9832338, 80.2232963 12.9832337)"
6935,21,24,0,N/A,N/A,N/A,N/A,N/A,5398.763142857144,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2384308 12.9986506, 80.2381183 12.9991311, 80.2379388 12.9994873, 80.2382721 13.0003477, 80.2391436 13.00245, 80.2393207 13.0028997, 80.2394581 13.0032674, 80.2405253 13.0035653, 80.2409408 13.0037233, 80.2415448 13.003953, 80.2417213 13.0040416, 80.2418659 13.0043549, 80.2418528 13.0053015, 80.2413367 13.0060949, 80.2413411 13.0064339, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2406323 13.0068528, 80.2413433 13.0067707, 80.2429431 13.0067136, 80.2441123 13.0067335, 80.2454226 13.0067495, 80.2472834 13.0067745, 80.2474589 13.0067073, 80.2476214 13.0067745, 80.2477253 13.0067588, 80.248075 13.0067609, 80.2483802 13.0067672, 80.248907 13.0068017, 80.2516623 13.006728, 80.2516772 13.0058074, 80.2516663 13.0050258, 80.2516718 13.0042544, 80.2517451 13.0036601, 80.2518662 13.0031539, 80.2519502 13.0026082, 80.25201 13.0019371, 80.2520206 13.0013222, 80.2520353 13.0008314, 80.2520252 13.0004089, 80.2520246 13.000301, 80.2520234 13.0000771, 80.2520203 12.9995361, 80.2517165 12.9990473, 80.2514058 12.9986617, 80.2510024 12.998556, 80.2509267 12.9988564, 80.2503702 12.9987279)"
6979,21,30,0,N/A,N/A,N/A,N/A,N/A,5161.237142857144,1826;1246;499;497;498;1247;1248;1289;1552;488;489;490;491;492;1930;1388;1926;18;19;20;21;22;23;24;25;26;27,4237;2507;2509;2511;2513;2515;2592;3272;3918;832;833;834;835;836;3278;4495;14;15;16;17;18;19;20;21;22;23,"LINESTRING (80.2384308 12.9986506, 80.2381183 12.9991311, 80.2379388 12.9994873, 80.2382721 13.0003477, 80.2391436 13.00245, 80.2393207 13.0028997, 80.2394581 13.0032674, 80.2405253 13.0035653, 80.2409408 13.0037233, 80.2415448 13.003953, 80.2417213 13.0040416, 80.2418659 13.0043549, 80.2418528 13.0053015, 80.2418564 13.0059518, 80.2424639 13.0058457, 80.2423589 13.0057521, 80.243257 12.9980871, 80.2433242 12.9980871, 80.2431908 12.9964873, 80.2432178 12.9963148, 80.2432237 12.9960587, 80.243206 12.9953718, 80.2430103 12.9954314, 80.2429093 12.9949917, 80.2427634 12.9943421, 80.2426692 12.9939328, 80.2425741 12.9934968, 80.2424751 12.9930591, 80.2423139 12.9923205)"
6841,21,5,0,N/A,N/A,N/A,N/A,N/A,2989.9919999999997,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2367991 12.9965361, 80.2381148 12.9973079, 80.238956 12.998021, 80.2392581 12.9988085, 80.2395489 13.0003544, 80.239584 13.0005428, 80.2396694 13.0010411, 80.2397797 13.0014841, 80.2399333 13.0019652, 80.2399971 13.0021535, 80.2401138 13.0024904, 80.2401536 13.0026054, 80.2402343 13.0030117, 80.2405253 13.0035653, 80.2409408 13.0037233, 80.2415448 13.003953, 80.2417213 13.0040416, 80.2418659 13.0043549, 80.2418528 13.0053015, 80.2413367 13.0060949, 80.2413411 13.0064339, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2402074 13.0067417, 80.2399135 13.0068, 80.2398686 13.0065479)"
