name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,2872,185282950,1406,1353,1,44.38,1,30,800,service,8,"LINESTRING (80.2393610 13.0076019, 80.2389586 13.0076749)",walk;bike,1,0,,
Sardar Patel Road,2873,186477184,1407,537,1,48.87,2,80,1800,primary,3,"LINESTRING (80.2368208 13.0074334, 80.2367210 13.0074498, 80.2366119 13.0074692, 80.2363772 13.0075114)",walk;bike;auto,0,0,,
Sardar Patel Road,2874,186477184,537,536,1,72.7,2,80,1800,primary,3,"LINESTRING (80.2363772 13.0075114, 80.2357205 13.0076438)",walk;bike;auto,0,0,,
Sardar Patel Road,2875,186477184,536,1408,1,817.52,2,80,1800,primary,3,"LINESTRING (80.2357205 13.0076438, 80.2286761 13.0090654, 80.2284250 13.0091270, 80.2283395 13.0091482)",walk;bike;auto,0,0,,
Alumni Avenue,2876,191207584,186,900,1,84.05,1,35,800,unclassified,15,"LINESTRING (80.2335338 12.9914399, 80.2333710 12.9913487, 80.2332292 12.9913003, 80.2328134 12.9911669)",walk;bike;auto,1,0,,
Alumni Avenue,2877,191207584,900,186,1,83.24,1,35,800,unclassified,15,"LINESTRING (80.2328020 12.9912013, 80.2332174 12.9913345, 80.2333556 12.9913817, 80.2335154 12.9914713)",walk;bike;auto,1,0,,
Alumni Avenue,2878,191207584,900,901,1,37.36,1,35,800,unclassified,15,"LINESTRING (80.2328139 12.9911671, 80.2324893 12.9910539)",walk;bike;auto,1,0,,
Alumni Avenue,2879,191207584,901,900,1,37.36,1,35,800,unclassified,15,"LINESTRING (80.2324769 12.9910879, 80.2328015 12.9912011)",walk;bike;auto,1,0,,
Alumni Avenue,2880,191207584,901,909,1,46.08,1,35,800,unclassified,15,"LINESTRING (80.2324882 12.9910535, 80.2323144 12.9910047, 80.2320719 12.9909768)",walk;bike;auto,1,0,,
Alumni Avenue,2881,191207584,909,901,1,45.43,1,35,800,unclassified,15,"LINESTRING (80.2320677 12.9910128, 80.2323072 12.9910403, 80.2324780 12.9910883)",walk;bike;auto,1,0,,
Alumni Avenue,2882,191207584,909,460,1,16.41,1,35,800,unclassified,15,"LINESTRING (80.2320724 12.9909769, 80.2319226 12.9909559)",walk;bike;auto,1,0,,
Alumni Avenue,2883,191207584,460,909,1,16.41,1,35,800,unclassified,15,"LINESTRING (80.2319174 12.9909917, 80.2320672 12.9910127)",walk;bike;auto,1,0,,
Alumni Avenue,2884,191207584,460,1200,1,75.38,1,35,800,unclassified,15,"LINESTRING (80.2319221 12.9909558, 80.2312313 12.9908800)",walk;bike;auto,1,0,,
Alumni Avenue,2885,191207584,1200,460,1,75.38,1,35,800,unclassified,15,"LINESTRING (80.2312271 12.9909160, 80.2319179 12.9909918)",walk;bike;auto,1,0,,
Alumni Avenue,2886,191207584,1200,1409,1,113.23,1,35,800,unclassified,15,"LINESTRING (80.2312307 12.9908800, 80.2302153 12.9907987, 80.2301900 12.9907990)",walk;bike;auto,1,0,,
Alumni Avenue,2887,191207584,1409,1200,1,112.85,1,35,800,unclassified,15,"LINESTRING (80.2301904 12.9908352, 80.2302141 12.9908349, 80.2312277 12.9909160)",walk;bike;auto,1,0,,
Alumni Avenue,2888,191207584,1409,1207,1,5.73,1,35,800,unclassified,15,"LINESTRING (80.2301900 12.9907990, 80.2301372 12.9907996)",walk;bike;auto,1,0,,
Alumni Avenue,2889,191207584,1207,1409,1,5.73,1,35,800,unclassified,15,"LINESTRING (80.2301376 12.9908358, 80.2301904 12.9908352)",walk;bike;auto,1,0,,
Alumni Avenue,2890,191207584,1207,466,1,18.22,1,35,800,unclassified,15,"LINESTRING (80.2301372 12.9907996, 80.2299692 12.9908016)",walk;bike;auto,1,0,,
Alumni Avenue,2891,191207584,466,1207,1,18.22,1,35,800,unclassified,15,"LINESTRING (80.2299696 12.9908378, 80.2301376 12.9908358)",walk;bike;auto,1,0,,
Alumni Avenue,2892,191207584,466,964,1,37.01,1,35,800,unclassified,15,"LINESTRING (80.2299741 12.9908022, 80.2296439 12.9907177)",walk;bike;auto,1,0,,
Alumni Avenue,2893,191207584,964,466,1,37.01,1,35,800,unclassified,15,"LINESTRING (80.2296345 12.9907527, 80.2299647 12.9908372)",walk;bike;auto,1,0,,
Alumni Avenue,2894,191207584,964,966,1,69.24,1,35,800,unclassified,15,"LINESTRING (80.2296430 12.9907175, 80.2293561 12.9906587, 80.2290288 12.9905504)",walk;bike;auto,1,0,,
Alumni Avenue,2895,191207584,966,964,1,69.72,1,35,800,unclassified,15,"LINESTRING (80.2290170 12.9905846, 80.2293463 12.9906937, 80.2296354 12.9907529)",walk;bike;auto,1,0,,
Alumni Avenue,2896,191207584,966,833,1,158.35,1,35,800,unclassified,15,"LINESTRING (80.2290273 12.9905499, 80.2287075 12.9904729, 80.2286521 12.9904548, 80.2281048 12.9902765, 80.2276165 12.9901924)",walk;bike;auto,1,0,,
Alumni Avenue,2897,191207584,833,966,1,158.08,1,35,800,unclassified,15,"LINESTRING (80.2276101 12.9902280, 80.2280958 12.9903117, 80.2286412 12.9904894, 80.2286973 12.9905077, 80.2290185 12.9905851)",walk;bike;auto,1,0,,
Alumni Avenue,2898,191207584,833,832,1,31.16,1,35,800,unclassified,15,"LINESTRING (80.2276165 12.9901924, 80.2273335 12.9901437)",walk;bike;auto,1,0,,
Alumni Avenue,2899,191207584,832,833,1,31.16,1,35,800,unclassified,15,"LINESTRING (80.2273271 12.9901793, 80.2276101 12.9902280)",walk;bike;auto,1,0,,
Alumni Avenue,2900,191207584,832,859,1,125.57,1,35,800,unclassified,15,"LINESTRING (80.2273339 12.9901438, 80.2272374 12.9901249, 80.2266127 12.9900427, 80.2264146 12.9900390, 80.2261915 12.9900978)",walk;bike;auto,1,0,,
Alumni Avenue,2901,191207584,859,832,1,123.72,1,35,800,unclassified,15,"LINESTRING (80.2262011 12.9901328, 80.2264192 12.9900752, 80.2266099 12.9900789, 80.2272314 12.9901605, 80.2273267 12.9901792)",walk;bike;auto,1,0,,
Alumni Avenue,2902,191207584,859,756,1,140.27,1,35,800,unclassified,15,"LINESTRING (80.2261936 12.9900974, 80.2259810 12.9901277, 80.2258905 12.9901345, 80.2257697 12.9901096, 80.2255689 12.9900128, 80.2253590 12.9898752, 80.2251963 12.9897681, 80.2250240 12.9896847)",walk;bike;auto,1,0,,
Alumni Avenue,2903,191207584,756,859,1,142.69,1,35,800,unclassified,15,"LINESTRING (80.2250076 12.9897171, 80.2251777 12.9897995, 80.2253384 12.9899052, 80.2255505 12.9900442, 80.2257575 12.9901440, 80.2258881 12.9901709, 80.2259850 12.9901637, 80.2261990 12.9901332)",walk;bike;auto,1,0,,
Alumni Avenue,2904,191207584,756,1410,1,243.42,1,35,800,unclassified,15,"LINESTRING (80.2250200 12.9896833, 80.2247640 12.9896250, 80.2245767 12.9895813, 80.2243030 12.9895363, 80.2237849 12.9894858, 80.2236606 12.9894423, 80.2235317 12.9893534, 80.2233609 12.9891358, 80.2233245 12.9887239)",walk;bike;auto,1,0,,
Alumni Avenue,2905,191207584,1410,756,1,248.53,1,35,800,unclassified,15,"LINESTRING (80.2232877 12.9887271, 80.2233251 12.9891494, 80.2235059 12.9893798, 80.2236434 12.9894747, 80.2237767 12.9895214, 80.2242982 12.9895721, 80.2245693 12.9896167, 80.2247556 12.9896602, 80.2250116 12.9897185)",walk;bike;auto,1,0,,
Alumni Avenue,2906,191207584,1410,1411,1,6.93,1,35,800,unclassified,15,"LINESTRING (80.2233245 12.9887239, 80.2233190 12.9886615)",walk;bike;auto,1,0,,
Alumni Avenue,2907,191207584,1411,1410,1,6.93,1,35,800,unclassified,15,"LINESTRING (80.2232822 12.9886647, 80.2232877 12.9887271)",walk;bike;auto,1,0,,
Alumni Avenue,2908,191207584,1411,1412,1,76.12,1,35,800,unclassified,15,"LINESTRING (80.2233190 12.9886615, 80.2232976 12.9884202, 80.2232835 12.9883238, 80.2232647 12.9879755)",walk;bike;auto,1,0,,
Alumni Avenue,2909,191207584,1412,1411,1,76.26,1,35,800,unclassified,15,"LINESTRING (80.2232279 12.9879775, 80.2232467 12.9883274, 80.2232610 12.9884244, 80.2232822 12.9886647)",walk;bike;auto,1,0,,
Alumni Avenue,2910,191207584,1412,1413,1,41.33,1,35,800,unclassified,15,"LINESTRING (80.2232643 12.9879725, 80.2232559 12.9879362, 80.2232573 12.9879152, 80.2232509 12.9878423, 80.2232454 12.9876001)",walk;bike;auto,1,0,,
Alumni Avenue,2911,191207584,1413,1412,1,42.14,1,35,800,unclassified,15,"LINESTRING (80.2232086 12.9876009, 80.2232141 12.9878443, 80.2232203 12.9879156, 80.2232187 12.9879390, 80.2232283 12.9879805)",walk;bike;auto,1,0,,
Velachery Bypass Road,2912,203214151,1925,1074,1,44.23,2,50,1800,primary,3,"LINESTRING (80.2182553 12.9874489, 80.2183455 12.9878390)",walk;bike;auto,0,0,,
Velachery Bypass Road,2913,203214151,1074,218,1,52.33,2,50,1800,primary,3,"LINESTRING (80.2183455 12.9878390, 80.2184392 12.9883032)",walk;bike;auto,0,0,,
Velachery Bypass Road,2914,203214151,218,1064,1,36.36,2,50,1800,primary,3,"LINESTRING (80.2184392 12.9883032, 80.2185080 12.9886250)",walk;bike;auto,0,0,,
Velachery Bypass Road,2915,203214151,1064,1414,1,51.99,2,50,1800,primary,3,"LINESTRING (80.2185080 12.9886250, 80.2186611 12.9890705)",walk;bike;auto,0,0,,
Velachery Bypass Road,2916,203214151,1414,279,1,55.56,2,50,1800,primary,3,"LINESTRING (80.2186611 12.9890705, 80.2188246 12.9895466)",walk;bike;auto,0,0,,
Velachery Bypass Road,2917,203214151,279,1062,1,62.36,2,50,1800,primary,3,"LINESTRING (80.2188246 12.9895466, 80.2190157 12.9900785)",walk;bike;auto,0,0,,
Velachery Bypass Road,2918,203214151,1062,1060,1,57.77,2,50,1800,primary,3,"LINESTRING (80.2190157 12.9900785, 80.2191780 12.9905761)",walk;bike;auto,0,0,,
Velachery Bypass Road,2919,203214151,1060,1415,1,89.84,2,50,1800,primary,3,"LINESTRING (80.2191780 12.9905761, 80.2194581 12.9913407)",walk;bike;auto,0,0,,
Velachery Main Road,2920,204242709,1416,1417,1,5.11,2,10,1800,primary,3,"LINESTRING (80.2195683 12.9916263, 80.2195964 12.9915892)",walk;bike;auto,0,0,,
Velachery Main Road,2921,204242709,1417,1418,1,11.11,2,10,1800,primary,3,"LINESTRING (80.2195964 12.9915892, 80.2196615 12.9915116)",walk;bike;auto,0,0,,
Velachery Main Road,2922,204242711,431,1419,1,62.36,2,60,1600,secondary,4,"LINESTRING (80.2200208 12.9909775, 80.2199535 12.9910244, 80.2196977 12.9913347, 80.2196466 12.9914020)",walk;bike;auto,0,0,,
Velachery Main Road,2923,204242711,1419,8,1,8.76,2,60,1600,secondary,4,"LINESTRING (80.2196466 12.9914020, 80.2195955 12.9914634)",walk;bike;auto,0,0,,
Velachery Main Road,2924,204242711,8,1420,1,10.66,2,60,1600,secondary,4,"LINESTRING (80.2195955 12.9914634, 80.2195330 12.9915378)",walk;bike;auto,0,0,,
Way inside IITM RP,2925,204780211,1421,1422,1,50.58,1,5,800,footway,10,"LINESTRING (80.2428860 12.9915152, 80.2428566 12.9912565, 80.2428440 12.9910598)",walk,0,0,,
,2926,204781439,812,926,1,159.7,1,30,800,service,8,"LINESTRING (80.2415801 12.9901371, 80.2414924 12.9908824, 80.2414018 12.9915706)",walk;bike,1,0,,
,2927,204781439,926,812,1,159.75,1,30,800,service,8,"LINESTRING (80.2414384 12.9915752, 80.2415290 12.9908868, 80.2416167 12.9901413)",walk;bike,1,0,,
,2928,204781439,926,1423,1,257.32,1,30,800,service,8,"LINESTRING (80.2414017 12.9915737, 80.2414390 12.9923754, 80.2416449 12.9929999, 80.2414890 12.9938543)",walk;bike,1,0,,
,2929,204781439,1423,926,1,258.24,1,30,800,service,8,"LINESTRING (80.2415254 12.9938607, 80.2416829 12.9929973, 80.2414756 12.9923688, 80.2414385 12.9915721)",walk;bike,1,0,,
,2930,204781439,1423,1424,1,579.95,1,30,800,service,8,"LINESTRING (80.2414890 12.9938543, 80.2412863 12.9949654, 80.2413070 12.9951930, 80.2414083 12.9955424, 80.2416912 12.9965189, 80.2419732 12.9968670, 80.2421453 12.9968700, 80.2422219 12.9970716, 80.2427597 12.9970991, 80.2429772 12.9977078, 80.2431131 12.9977860, 80.2431916 12.9978311, 80.2432388 12.9980903)",walk;bike,1,0,,
,2931,204781439,1424,1423,1,579.07,1,30,800,service,8,"LINESTRING (80.2432752 12.9980839, 80.2432250 12.9978083, 80.2431410 12.9977600, 80.2430076 12.9976834, 80.2427863 12.9970643, 80.2422481 12.9970368, 80.2421711 12.9968342, 80.2419912 12.9968312, 80.2417246 12.9965021, 80.2414437 12.9955326, 80.2413434 12.9951864, 80.2413235 12.9949670, 80.2415254 12.9938607)",walk;bike,1,0,,
,2932,204781439,1424,1425,1,874.71,1,30,800,service,8,"LINESTRING (80.2432388 12.9980903, 80.2433788 12.9988590, 80.2435433 13.0001295, 80.2429610 13.0020971, 80.2428345 13.0032426, 80.2427513 13.0036623, 80.2425578 13.0038998, 80.2424407 13.0040435, 80.2424794 13.0045686, 80.2425217 13.0051428, 80.2423412 13.0057470)",walk;bike,1,0,,
,2933,204781439,1425,1424,1,876.49,1,30,800,service,8,"LINESTRING (80.2423766 13.0057572, 80.2425589 13.0051468, 80.2425161 13.0045657, 80.2424785 13.0040551, 80.2425923 13.0039154, 80.2427857 13.0036779, 80.2428711 13.0032480, 80.2429974 13.0021041, 80.2435809 13.0001323, 80.2434152 12.9988536, 80.2432752 12.9980839)",walk;bike,1,0,,
Road to IITM RP gate,2934,204781440,1018,1426,1,43.25,1,30,800,service,8,"LINESTRING (80.2394542 12.9870563, 80.2393944 12.9866696)",walk;bike,1,0,,
Road to IITM RP gate,2935,204781440,1426,1018,1,43.25,1,30,800,service,8,"LINESTRING (80.2393580 12.9866750, 80.2394178 12.9870617)",walk;bike,1,0,,
Road to IITM RP gate,2936,204781440,1426,234,1,73.17,1,30,800,service,8,"LINESTRING (80.2393760 12.9866542, 80.2388355 12.9866604, 80.2387013 12.9866626)",walk;bike,1,0,,
Road to IITM RP gate,2937,204781440,234,1426,1,73.15,1,30,800,service,8,"LINESTRING (80.2387019 12.9866988, 80.2388361 12.9866966, 80.2393764 12.9866904)",walk;bike,1,0,,
,2938,204781441,809,1427,1,48.14,1,30,800,service,8,"LINESTRING (80.2407341 12.9870389, 80.2406895 12.9866058)",walk;bike,1,0,,
,2939,204781441,1427,809,1,48.14,1,30,800,service,8,"LINESTRING (80.2406529 12.9866094, 80.2406975 12.9870425)",walk;bike,1,0,,
,2940,204781441,1427,1426,1,181.02,1,30,800,service,8,"LINESTRING (80.2406894 12.9866048, 80.2406843 12.9865731, 80.2402810 12.9862916, 80.2394796 12.9863569, 80.2393590 12.9866658)",walk;bike,1,0,,
,2941,204781441,1426,1427,1,169.7,1,30,800,service,8,"LINESTRING (80.2393934 12.9866788, 80.2395058 12.9863911, 80.2402706 12.9863288, 80.2406503 12.9865937, 80.2406530 12.9866104)",walk;bike,1,0,,
Velachery Main Road,2942,205773150,1428,1429,1,20.6,2,30,1800,primary,3,"LINESTRING (80.2171871 12.9947733, 80.2170765 12.9949248)",walk;bike;auto,0,0,,
Velachery Main Road,2943,205773352,1420,1430,1,8.99,3,10,1800,primary,3,"LINESTRING (80.2195330 12.9915378, 80.2194890 12.9916067)",walk;bike;auto,0,0,,
Velachery Main Road,2944,205781317,1431,1432,1,89.87,2,80,1800,primary,3,"LINESTRING (80.2177247 13.0003399, 80.2177464 13.0003756, 80.2181808 13.0010184)",walk;bike;auto,0,0,,
Velachery Main Road,2945,205781317,1432,1433,1,73.92,2,80,1800,primary,3,"LINESTRING (80.2181808 13.0010184, 80.2185573 13.0015756)",walk;bike;auto,0,0,,
Velachery Main Road,2946,205781317,1433,412,1,461.66,2,80,1800,primary,3,"LINESTRING (80.2185573 13.0015756, 80.2187497 13.0018000, 80.2195637 13.0025382, 80.2199043 13.0031946, 80.2202761 13.0048645, 80.2203519 13.0052050)",walk;bike;auto,0,0,,
Velachery Main Road,2947,205781317,412,618,1,168.38,2,80,1800,primary,3,"LINESTRING (80.2203519 13.0052050, 80.2207073 13.0066872)",walk;bike;auto,0,0,,
Velachery Main Road,2948,205781317,618,1434,1,70.8,2,80,1800,primary,3,"LINESTRING (80.2207073 13.0066872, 80.2207474 13.0067945, 80.2209915 13.0072628)",walk;bike;auto,0,0,,
Velachery Main Road,2949,205781317,1434,1435,1,159.96,2,80,1800,primary,3,"LINESTRING (80.2209915 13.0072628, 80.2216630 13.0085507)",walk;bike;auto,0,0,,
Velachery Main Road,2950,205781317,1435,1436,1,68.92,2,80,1800,primary,3,"LINESTRING (80.2216630 13.0085507, 80.2219523 13.0091056)",walk;bike;auto,0,0,,
Velachery Main Road,2951,205781317,1436,1437,1,7.51,2,80,1800,primary,3,"LINESTRING (80.2219523 13.0091056, 80.2219829 13.0091665)",walk;bike;auto,0,0,,
Velachery Main Road,2952,205781317,1437,1438,1,50.07,2,80,1800,primary,3,"LINESTRING (80.2219829 13.0091665, 80.2221936 13.0095694)",walk;bike;auto,0,0,,
Velachery Main Road,2953,205781317,1438,1439,1,37.71,2,80,1800,primary,3,"LINESTRING (80.2221936 13.0095694, 80.2223523 13.0098728)",walk;bike;auto,0,0,,
Velachery Main Road,2954,205781579,1059,1428,1,108.48,1,20,1800,primary,3,"LINESTRING (80.2177732 12.9939784, 80.2171871 12.9947733)",walk;bike;auto,0,0,,
Way inside IITM RP,2955,205878747,1421,1440,1,45.94,1,30,800,service,8,"LINESTRING (80.2428862 12.9915333, 80.2433098 12.9915281)",walk;bike,1,0,,
Way inside IITM RP,2956,205878747,1440,1421,1,45.94,1,30,800,service,8,"LINESTRING (80.2433094 12.9914919, 80.2428858 12.9914971)",walk;bike,1,0,,
Way inside IITM RP,2957,205878747,1440,1441,1,25.13,1,30,800,service,8,"LINESTRING (80.2433098 12.9915281, 80.2435415 12.9915253)",walk;bike,1,0,,
Way inside IITM RP,2958,205878747,1441,1440,1,25.13,1,30,800,service,8,"LINESTRING (80.2435411 12.9914891, 80.2433094 12.9914919)",walk;bike,1,0,,
Way inside IITM RP,2959,205878747,1441,1279,1,48.13,1,30,800,service,8,"LINESTRING (80.2435229 12.9915090, 80.2435509 12.9917867, 80.2435756 12.9919410)",walk;bike,1,0,,
Way inside IITM RP,2960,205878747,1279,1441,1,47.91,1,30,800,service,8,"LINESTRING (80.2436120 12.9919354, 80.2435875 12.9917821, 80.2435597 12.9915054)",walk;bike,1,0,,
,2961,205878748,1442,1421,1,136.98,1,30,800,service,8,"LINESTRING (80.2419419 12.9911234, 80.2420809 12.9915509, 80.2428086 12.9915343, 80.2428862 12.9915333)",walk;bike,1,0,,
,2962,205878748,1421,1442,1,131.03,1,30,800,service,8,"LINESTRING (80.2428858 12.9914971, 80.2428080 12.9914981, 80.2421077 12.9915141, 80.2419771 12.9911124)",walk;bike,1,0,,
,2963,205878749,1427,1287,1,8.59,1,30,800,service,8,"LINESTRING (80.2406756 12.9866252, 80.2407296 12.9866122, 80.2407530 12.9866149)",walk;bike,1,0,,
,2964,205878749,1287,1427,1,10.01,1,30,800,service,8,"LINESTRING (80.2407572 12.9865789, 80.2407272 12.9865756, 80.2406668 12.9865900)",walk;bike,1,0,,
,2965,205880581,1244,1443,1,17.57,1,5,800,footway,10,"LINESTRING (80.2493745 12.9951378, 80.2494128 12.9949834)",walk,0,0,,
,2966,205880582,1270,122,1,36.78,1,5,800,footway,10,"LINESTRING (80.2508409 12.9890366, 80.2509436 12.9889065, 80.2509746 12.9887412)",walk,0,0,,
Way inside IITM RP,2967,205881348,1422,1444,1,42.41,1,30,800,service,8,"LINESTRING (80.2428623 12.9910577, 80.2428483 12.9909377, 80.2428373 12.9908334, 80.2428152 12.9906771)",walk;bike,1,0,,
Way inside IITM RP,2968,205881348,1444,1422,1,42.31,1,30,800,service,8,"LINESTRING (80.2427786 12.9906821, 80.2428007 12.9908378, 80.2428117 12.9909417, 80.2428257 12.9910619)",walk;bike,1,0,,
"Road to Krishna Gate, Hostels Krishna, Tapti and Brahmaputhra",2969,206410921,991,224,1,29.04,1,30,800,service,8,"LINESTRING (80.2345701 12.9859725, 80.2343873 12.9861644)",walk;bike,1,0,,
"Road to Krishna Gate, Hostels Krishna, Tapti and Brahmaputhra",2970,206410921,224,991,1,29.04,1,30,800,service,8,"LINESTRING (80.2344143 12.9861890, 80.2345971 12.9859971)",walk;bike,1,0,,
,2971,206410923,1445,223,1,16.92,1,30,800,unclassified,15,"LINESTRING (80.2332334 12.9861044, 80.2333656 12.9861856)",walk;bike;auto,1,0,,
,2972,206410923,223,1445,1,16.92,1,30,800,unclassified,15,"LINESTRING (80.2333852 12.9861550, 80.2332530 12.9860738)",walk;bike;auto,1,0,,
,2973,206410927,220,1446,1,118.96,1,5,800,footway,10,"LINESTRING (80.2333010 12.9873055, 80.2334115 12.9872796, 80.2336166 12.9872357, 80.2337929 12.9872117, 80.2340124 12.9871617, 80.2343693 12.9870658)",walk,0,0,,
,2974,206410927,1446,977,1,7.53,1,5,800,footway,10,"LINESTRING (80.2343693 12.9870658, 80.2344302 12.9870330)",walk,0,0,,
,2975,206411210,1447,1448,1,41.79,1,5,800,footway,10,"LINESTRING (80.2311439 12.9896974, 80.2311360 12.9896868, 80.2309926 12.9895777, 80.2308286 12.9894828)",walk,0,0,,
,2976,206411211,1199,1449,1,66.02,1,30,800,service,8,"LINESTRING (80.2307066 12.9892126, 80.2307860 12.9892631, 80.2308155 12.9893464, 80.2308233 12.9895144, 80.2308733 12.9897573)",walk;bike,1,0,,
,2977,206411211,1449,1199,1,69.31,1,30,800,service,8,"LINESTRING (80.2309095 12.9897501, 80.2308601 12.9895100, 80.2308521 12.9893396, 80.2308168 12.9892395, 80.2307266 12.9891822)",walk;bike,1,0,,
,2978,206411211,1449,959,1,3.38,1,30,800,service,8,"LINESTRING (80.2308730 12.9897525, 80.2308710 12.9897830)",walk;bike,1,0,,
,2979,206411211,959,1449,1,3.38,1,30,800,service,8,"LINESTRING (80.2309078 12.9897854, 80.2309098 12.9897549)",walk;bike,1,0,,
,2980,206412004,911,1450,1,7.97,1,5,800,footway,10,"LINESTRING (80.2323304 12.9895666, 80.2322569 12.9895647)",walk,0,0,,
,2981,206412005,1450,1451,1,5.17,1,5,800,footway,10,"LINESTRING (80.2322569 12.9895647, 80.2322092 12.9895645)",walk,0,0,,
Market Road,2982,206415492,1452,1002,1,52.38,1,30,800,service,8,"LINESTRING (80.2401988 12.9973179, 80.2402712 12.9973282, 80.2403418 12.9973316, 80.2404326 12.9973007, 80.2405113 12.9972646, 80.2405819 12.9972078, 80.2405819 12.9971442)",walk;bike,0,0,,
,2983,206632633,917,1453,1,77.28,1,30,800,service,8,"LINESTRING (80.2340307 12.9898221, 80.2340672 12.9894438, 80.2341626 12.9892813, 80.2342828 12.9892234)",walk;bike,1,0,,
,2984,206632633,1453,917,1,81.46,1,30,800,service,8,"LINESTRING (80.2342666 12.9891910, 80.2341362 12.9892537, 80.2340312 12.9894326, 80.2339939 12.9898187)",walk;bike,1,0,,
,2985,206632634,903,1008,1,19.71,1,30,800,service,8,"LINESTRING (80.2341644 12.9905409, 80.2343447 12.9905631)",walk;bike,1,0,,
,2986,206632634,1008,903,1,19.71,1,30,800,service,8,"LINESTRING (80.2343493 12.9905273, 80.2341690 12.9905051)",walk;bike,1,0,,
,2987,206632634,1008,1007,1,97.72,1,30,800,service,8,"LINESTRING (80.2343316 12.9905551, 80.2344336 12.9907080, 80.2340657 12.9913089)",walk;bike,1,0,,
,2988,206632634,1007,1008,1,102.74,1,30,800,service,8,"LINESTRING (80.2340973 12.9913275, 80.2344772 12.9907072, 80.2343624 12.9905353)",walk;bike,1,0,,
,2989,206632636,1454,1455,1,114.13,1,30,800,service,8,"LINESTRING (80.2319623 12.9882020, 80.2318265 12.9883329, 80.2316473 12.9884310, 80.2316127 12.9890741)",walk;bike,1,0,,
,2990,206632636,1455,1454,1,110.79,1,30,800,service,8,"LINESTRING (80.2316495 12.9890761, 80.2316831 12.9884528, 80.2318489 12.9883621, 80.2319881 12.9882278)",walk;bike,1,0,,
,2991,206632637,196,1454,1,105.52,1,30,800,service,8,"LINESTRING (80.2329448 12.9882967, 80.2329086 12.9882953, 80.2319772 12.9881969)",walk;bike,1,0,,
,2992,206632637,1454,196,1,105.78,1,30,800,service,8,"LINESTRING (80.2319732 12.9882329, 80.2329058 12.9883313, 80.2329432 12.9883329)",walk;bike,1,0,,
,2993,206632637,1454,1456,1,41.07,1,30,800,service,8,"LINESTRING (80.2319568 12.9882136, 80.2319303 12.9885841)",walk;bike,1,0,,
,2994,206632637,1456,1454,1,41.07,1,30,800,service,8,"LINESTRING (80.2319671 12.9885867, 80.2319936 12.9882162)",walk;bike,1,0,,
,2995,206632638,920,1457,1,149.91,1,30,800,service,8,"LINESTRING (80.2359334 12.9896237, 80.2359181 12.9897980, 80.2359262 12.9900071, 80.2359835 12.9903853, 80.2362204 12.9909267)",walk;bike,1,0,,
,2996,206632638,1457,920,1,147.94,1,30,800,service,8,"LINESTRING (80.2362542 12.9909125, 80.2360193 12.9903753, 80.2359630 12.9900037, 80.2359551 12.9897988, 80.2359702 12.9896269)",walk;bike,1,0,,
,2997,206632640,904,1009,1,40.65,1,30,800,unclassified,15,"LINESTRING (80.2341589 12.9904832, 80.2343258 12.9904911, 80.2345334 12.9904844)",walk;bike;auto,1,0,,
,2998,206632640,1009,904,1,40.32,1,30,800,unclassified,15,"LINESTRING (80.2345322 12.9904482, 80.2343260 12.9904549, 80.2341607 12.9904470)",walk;bike;auto,1,0,,
,2999,206632640,1009,919,1,150.73,1,30,800,unclassified,15,"LINESTRING (80.2345349 12.9904843, 80.2347883 12.9904560, 80.2348670 12.9903114, 80.2352498 12.9902792, 80.2352332 12.9897073)",walk;bike;auto,1,0,,
,3000,206632640,919,1009,1,143.31,1,30,800,unclassified,15,"LINESTRING (80.2351964 12.9897083, 80.2352120 12.9902460, 80.2348438 12.9902770, 80.2347649 12.9904222, 80.2345307 12.9904483)",walk;bike;auto,1,0,,
,3001,206633608,922,927,1,256.65,1,30,1000,residential,6,"LINESTRING (80.2372641 12.9890463, 80.2380006 12.9890138, 80.2381103 12.9890297, 80.2381827 12.9891455, 80.2382297 12.9893667, 80.2381919 12.9895545, 80.2380452 12.9896223, 80.2376003 12.9897025, 80.2372642 12.9897515)",walk;bike;auto,1,0,,
,3002,206633608,927,922,1,269.39,1,30,1000,residential,6,"LINESTRING (80.2372696 12.9897873, 80.2376063 12.9897381, 80.2380566 12.9896571, 80.2382245 12.9895795, 80.2382673 12.9893665, 80.2382175 12.9891319, 80.2381327 12.9889963, 80.2380024 12.9889776, 80.2372625 12.9890101)",walk;bike;auto,1,0,,
,3003,206633608,927,921,1,36.01,1,30,1000,residential,6,"LINESTRING (80.2372853 12.9897697, 80.2372902 12.9894441)",walk;bike;auto,1,0,,
,3004,206633608,921,927,1,36.01,1,30,1000,residential,6,"LINESTRING (80.2372534 12.9894435, 80.2372485 12.9897691)",walk;bike;auto,1,0,,
,3005,206640709,1389,1458,1,6.34,1,30,800,service,8,"LINESTRING (80.2460575 12.9886790, 80.2461160 12.9886793)",walk;bike,1,0,,
,3006,206640709,1458,1389,1,6.34,1,30,800,service,8,"LINESTRING (80.2461162 12.9886431, 80.2460577 12.9886428)",walk;bike,1,0,,
,3007,206640709,1458,1459,1,60.35,1,30,800,service,8,"LINESTRING (80.2461160 12.9886793, 80.2466725 12.9886822)",walk;bike,1,0,,
